
categorize,Category:Destroyed in Austria in 2012,Eweht,1705077905,0,0
categorize,Category:Images without source,GeographBot,1705077905,0,0
categorize,Category:Creative Commons Attribution-Share Alike missing SDC copyright status,GeographBot,1705077905,0,0
edit,List of Greek football transfers winter 2022–23,2A02:587:4719:A600:E904:68A7:D667:3F59,1705077906,43168,43076
categorize,Category:Aishofner Bach,Eweht,1705077905,0,0
categorize,Category:Austria photographs taken on 2010-05-09,Eweht,1705077905,0,0
categorize,Category:CC-BY-SA-2.0,GeographBot,1705077905,0,0
categorize,Category:Creative Commons Attribution-Share Alike 2.0 missing SDC copyright license,GeographBot,1705077905,0,0
edit,Q124256716,Poig97,1705077907,7468,7572
categorize,Category:May 2010 in Upper Austria,Eweht,1705077905,0,0
edit,Q124104410,Danil Satria,1705077906,7352,7731
categorize,Category:Images from Geograph Britain and Ireland,GeographBot,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland with broken templates,GeographBot,1705077905,0,0
edit,Istmo,Breobot,1705077906,1742,1742
categorize,Category:2010 in Perg,Eweht,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC creator,GeographBot,1705077905,0,0
edit,Q11712666,Chrumps,1705077906,2510,2510
categorize,Category:Nature of Bezirk Perg in May,Eweht,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC copyright status,GeographBot,1705077905,0,0
edit,Q70662702,Cewbot,1705077907,26310,26684
categorize,Category:Destroyed bridges in Upper Austria,Eweht,1705077905,0,0
edit,Q77763976,Emijrpbot,1705077907,24583,25579
categorize,Category:Images from Geograph Britain and Ireland missing SDC copyright license,GeographBot,1705077905,0,0
categorize,Category:Landscapes of Perg,Eweht,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC inception,GeographBot,1705077905,0,0
categorize,Category:History of Perg,Eweht,1705077905,0,0
edit,Q116350722,Dcirovicbot,1705077907,8624,8719
categorize,Category:Images from Geograph Britain and Ireland missing SDC source of file,GeographBot,1705077905,0,0
categorize,Category:Rivers of Upper Austria,Eweht,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC coordinates of the point of view,GeographBot,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC coordinates of depicted place,GeographBot,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC MIME type,GeographBot,1705077905,0,0
categorize,Category:Images from Geograph Britain and Ireland missing SDC depicts,GeographBot,1705077905,0,0
edit,Q93430847,KrBot,1705077907,26728,26725
categorize,Category:Cafés in Wartburgkreis by municipality,EACC80,1705077906,0,0
edit,Q77687183,Emijrpbot,1705077907,7368,8325
categorize,Category:Images from Geograph Britain and Ireland missing SDC location of creation,GeographBot,1705077905,0,0
log,Usuario:38.44.46.251,BlockBot-es,1705077907,0,0
categorize,Category:Coffee shops in Vacha,EACC80,1705077906,0,0
categorize,Category:Portsmouth,GeographBot,1705077905,0,0
categorize,Category:Hospitality buildings in Vacha,EACC80,1705077906,0,0
categorize,Category:Files with no machine-readable author,GeographBot,1705077905,0,0
categorize,Category:Cuisine of Vacha,EACC80,1705077906,0,0
categorize,Category:Files with no machine-readable source,GeographBot,1705077905,0,0
edit,Q123843620,Danil Satria,1705077907,7195,7574
categorize,Category:Leisure activities in Vacha,EACC80,1705077906,0,0
edit,Q124104410,Danil Satria,1705077907,7731,8808
categorize,Categoría:Nacidos en Tudela,Werthercito,1705077906,0,0
categorize,Category:Drinking establishments in Vacha,EACC80,1705077906,0,0
edit,Dyskusja wikipedysty:TommyJohn55,Ciacho5,1705077907,7524,7725
edit,Talk:Pita Kotte Gal Ambalama,PrimeBOT,1705077907,66,81
categorize,Category:Restaurants in Vacha by type,EACC80,1705077906,0,0
edit,Q7382724,Twofivesixbot,1705077907,22219,21795
categorize,Category:Books without Wikidata item,Wmr-bot,1705077906,0,0
categorize,Category:PD-Japan,Wmr-bot,1705077906,0,0
edit,Q123843620,Danil Satria,1705077907,7574,8651
categorize,Category:PD-scan (PD-Japan),Wmr-bot,1705077906,0,0
categorize,Category:Books from NDL digital collection,Wmr-bot,1705077906,0,0
edit,Q76624597,Cewbot,1705077907,28016,28354
categorize,Category:楠�?研究,Wmr-bot,1705077906,0,0
edit,Draft:Essex Women's Commemoration Project,Paul W,1705077906,21305,21217
edit,Q41798738,DifoolBot,1705077907,9111,10497
edit,File:CADAL01041092 紀錄彙編.djvu,SchlurcherBot,1705077907,1417,3826
edit,Q93430853,KrBot,1705077908,31464,31461
edit,List of unproduced Disney animated projects,2A04:4A43:8EEF:FEAA:C013:FAC2:78A5:263,1705077908,143145,143185
edit,Q76624597,Cewbot,1705077908,28354,28631
edit,Q124104411,Danil Satria,1705077908,7364,7743
new,Discussion utilisateur:PhanthomPhoenix,Loveless,1705077908,0,1732
edit,Template:Phase I, Chennai Metro,49.37.209.36,1705077908,9719,9763
edit,Q77680486,Emijrpbot,1705077908,16023,17136
edit,Q123843621,Danil Satria,1705077908,7245,7624
edit,Q70662702,Cewbot,1705077908,26684,28100
log,Usuario:186.121.194.126,BlockBot-es,1705077908,0,0
categorize,Category:Language policy in Canada,Juan José Arcila M,1705077903,0,0
new,Foydalanuvchi munozarasi:Azamat Rajabov,ProgrammerBot,1705077908,0,137
categorize,Category:Unassessed Asia articles,PrimeBOT,1705077907,0,0
categorize,Category:Unknown-importance Asia articles,PrimeBOT,1705077907,0,0
categorize,Category:WikiProject Asia articles,PrimeBOT,1705077907,0,0
edit,Q76624597,Cewbot,1705077908,28631,30049
edit,Q124043194,Muatsem90,1705077908,2908,3261
edit,Talk:European Figure Skating Championships,Umex110,1705077907,6209,6225
edit,Q93430856,KrBot,1705077908,6732,6729
edit,Q7382725,Twofivesixbot,1705077908,20276,19852
edit,Q124104411,Danil Satria,1705077908,7743,8820
edit,perpetúo,Urhixidur,1705077908,399,418
edit,Q76624597,Cewbot,1705077908,30049,30386
edit,Gangs of London (TV series),Doctorpenguin,1705077907,50015,50742
edit,Wikipedia:WikiProject Deletion sorting/Minnesota/archive,AnomieBOT,1705077907,126411,126544
edit,Q3596809,LiMrBot,1705077908,62675,64923
edit,User talk:556TNA,Wbm1058,1705077908,3820,4244
edit,�?加利亞人民共和國,Boston Mayflower,1705077908,29150,29201
edit,Talk:Societal attitudes towards abortion,Cewbot,1705077908,2523,2498
edit,Chipko-Bewegung,Invisigoth67,1705077908,5944,5932
edit,Q77766802,Emijrpbot,1705077909,26115,27111
edit,Q123843621,Danil Satria,1705077908,7624,8701
edit,Q76624597,Cewbot,1705077909,30386,30663
edit,Annexe:Mots en français d’origine russe,Martien19,1705077908,127696,127089
edit,Q12360730,HapHaxion,1705077908,2160,2582
edit,Faisal Saleem Rahman,86.99.20.88,1705077908,1413,1492
edit,Категори�?:Спи�?ки зданий и �?ооружений Португалии,Tigranika,1705077909,266,311
edit,Q93430859,KrBot,1705077909,14781,14778
edit,Juice Wrld/Diskografie,YGO24895,1705077907,29126,29126
edit,Q64871063,Danil Satria,1705077909,8174,8552
log,Usuario:160.177.229.168,BlockBot-es,1705077909,0,0
edit,Institution:Galerie hlavního města Prahy,Gampe,1705077909,316,413
edit,Q70662702,Cewbot,1705077909,28100,28435
edit,Q76624597,Cewbot,1705077909,30663,32081
edit,Wikipedia:Categories for discussion/Log/2024 January 4,HouseBlaster,1705077907,125838,127092
edit,Q7382727,Twofivesixbot,1705077909,12281,11857
edit,Q77690182,Emijrpbot,1705077909,17078,18048
edit,Gwennol lifadeiniog ddu,ListeriaBot,1705077908,4400,4619
edit,Q123843622,Danil Satria,1705077909,7225,7604
edit,Q116352166,Dcirovicbot,1705077909,8364,8469
edit,User talk:DeFacto,DeFacto,1705077907,87566,87773
edit,Q116321510,Dcirovicbot,1705077909,8394,8483
edit,Pétrarque,Ricina Helvio,1705077907,114826,114916
edit,Q76624597,Cewbot,1705077909,32081,32418
edit,Q64871063,Danil Satria,1705077909,8552,9629
edit,Q3178409,GUNR7229,1705077909,69721,70075
edit,Talk:Gaya Prasad Pal,PrimeBOT,1705077909,1188,1203
edit,Q93430862,KrBot,1705077910,14894,14891
edit,كذب,LinguisticMystic,1705077909,464,545
categorize,Категори�?:Спи�?ки до�?топримечательно�?тей Португалии,Tigranika,1705077909,0,0
edit,Diskussion:Aermacchi Ala Rossa,MartinHansV,1705077909,1728,2509
categorize,Категори�?:Спи�?ки:Португали�?,Tigranika,1705077909,0,0
edit,Q76624597,Cewbot,1705077910,32418,32695
edit,Q123843622,Danil Satria,1705077909,7604,8681
edit,Munot (Schiff, 1936),Fegsel,1705077909,10353,9436
edit,File:8F 48305 at Loughborough on The Great Central Railway 310823.jpg,Altona,1705077909,5610,5562
edit,Q116350722,Dcirovicbot,1705077910,8719,8797
edit,Q115816392,RVA2869,1705077909,9118,9553
edit,Chiesa di San Benedetto (Fabriano),Bluteo,1705077909,11707,12068
new,Discussion utilisateur:16jase,Loveless,1705077910,0,1749
edit,User talk:Werldwayd/Archive39,Lowercase sigmabot III,1705077909,42428,44608
edit,File:LL-Q8097 (tel)-V Bhavya-క�?షామమ�?.wav,NikkiBot,1705077910,7336,7091
edit,Q124104412,Danil Satria,1705077910,7374,7753
log,Usuario:177.254.69.54,BlockBot-es,1705077910,0,0
edit,Q76624597,Cewbot,1705077910,32695,34113
log,File:Lendava surma lendleht 4.jpg,Saaremaa metsavend,1705077910,0,0
categorize,Category:Institution templates of institutions in the Czech Republic,Gampe,1705077909,0,0
edit,Q77683415,Emijrpbot,1705077910,14736,17101
new,Foydalanuvchi munozarasi:Azamat Sadullaev,ProgrammerBot,1705077910,0,137
edit,Ronan Farrow,Eva Dahl,1705077909,13516,13515
edit,Q123843623,Danil Satria,1705077910,7235,7614
edit,Q70662702,Cewbot,1705077910,28435,28712
edit,Q7382728,Twofivesixbot,1705077910,18024,17600
edit,Q93430864,KrBot,1705077910,10627,10624
edit,伊豆急行,210a,1705077910,38762,38864
edit,Pirjo Muranen,Sjur,1705077910,4937,4938
edit,Q19346732,BrunoBoehmler,1705077910,82733,82729
edit,Q28517846,LiMrBot,1705077910,18205,17859
edit,File:Venice Phú Quốc, Italian-style area of Grand World Phú Quốc in western side of PQ Island (July 2022).jpg,Daeva Trạc,1705077910,4417,4386
edit,La battaglia della vita,Mannivu,1705077910,4623,4571
edit,Q76624597,Cewbot,1705077910,34113,34448
edit,Durrës,Jacques Ballieu,1705077910,16143,16149
edit,Q124104412,Danil Satria,1705077910,7753,8830
edit,Q76624597,Cewbot,1705077911,34448,34725
edit,Q123843623,Danil Satria,1705077911,7614,8691
categorize,Category:Great Central Railway (preserved),Altona,1705077909,0,0
edit,Category talk:Olympic volleyball players for Tunisia,BattyBot,1705077910,236,220
edit,Q76624597,Cewbot,1705077911,34725,36143
edit,Q77782848,Emijrpbot,1705077911,24894,25890
categorize,Category:Unassessed Asia articles,PrimeBOT,1705077909,0,0
categorize,Category:Unknown-importance Asia articles,PrimeBOT,1705077909,0,0
edit,Q93430866,KrBot,1705077911,7262,7259
log,Usuario:207.248.197.131,BlockBot-es,1705077911,0,0
categorize,Category:WikiProject Asia articles,PrimeBOT,1705077909,0,0
edit,Q124104413,Danil Satria,1705077911,7229,7608
edit,File:"Matey" in the historic dockyard - geograph.org.uk - 6118447.jpg,GeographBot,1705077911,57,8562
edit,Q77692993,Emijrpbot,1705077911,7713,8735
edit,Q1259963,Midleading,1705077911,12066,12444
edit,Fourme d'Ambert,MKoala,1705077911,800,1323
edit,Q123843624,Danil Satria,1705077911,7235,7614
edit,Hilja Kull,2001:7D0:87E6:F000:4D36:812C:35DA:9DB3,1705077911,3405,3463
edit,Q92529858,Աշբոտ�?ՆՂ,1705077911,18645,18761
edit,File:Casablanca-PlaceFrance-Excelsior 1950.jpg,Rc1959,1705077911,5853,5887
edit,Talk:Nyctibatrachus pulivijayani,PrimeBOT,1705077911,144,192
edit,Q7382730,Twofivesixbot,1705077911,13829,13405
new,Category:Buildings on Abdus Alley (Tehran),Orijentolog,1705077911,0,88
new,Talk:The Adventures of Marco Polo (television musical),4meter4,1705077911,0,12
edit,File:Giardini Naxos volcanic rocks 11-2-2021.jpg,Effems,1705077911,5509,5520
edit,Template:Wikipedia SDGs Campus Tour 2.0, Rhema University,Iwuala Lucy,1705077911,1474,1480
categorize,Kategória:arab II igetörzs,LinguisticMystic,1705077909,0,0
edit,Category:Temperate Broadleaf & Mixed Forests Biome (One Earth),Z3lvs,1705077911,56,114
edit,User talk:Werldwayd,Lowercase sigmabot III,1705077911,35906,33727
edit,Q124104413,Danil Satria,1705077911,7608,8685
edit,File:สถานีรถไฟฟ้าเซนต์หลุยส์ �?รุงเทพมหานคร (7).jpg,Siam2019,1705077912,2276,2280
edit,Q93430868,KrBot,1705077912,30987,30984
edit,paroy,Otterfolwer,1705077911,403,414
edit,Q124257568,ولاء,1705077912,1171,1593
edit,પૃષ�?ઠ:Deshi Rajyono Prashna.pdf/૩૨૭,Amvaishnav,1705077911,2249,2249
edit,Q123843624,Danil Satria,1705077912,7614,8691
log,Usuario:181.50.8.178,BlockBot-es,1705077912,0,0
categorize,Category:Creative Commons Attribution-Share Alike missing SDC copyright status,Saaremaa metsavend,1705077910,0,0
categorize,Category:CC-BY-SA-4.0,Saaremaa metsavend,1705077910,0,0
edit,Q116321510,Dcirovicbot,1705077912,8483,8563
categorize,Category:Creative Commons Attribution-Share Alike 4.0 missing SDC copyright license,Saaremaa metsavend,1705077910,0,0
categorize,Category:Hotels in Casablanca,Rc1959,1705077911,0,0
edit,Grande école,EricDuflot1968,1705077909,112858,113066
categorize,Category:Buildings in Tehran by street,Orijentolog,1705077911,0,0
categorize,Category:Self-published work,Saaremaa metsavend,1705077910,0,0
edit,Q77685959,Emijrpbot,1705077912,16027,17140
edit,Q49303983,Einar Myre,1705077912,4257,4604
categorize,Category:Abdus Alley (Tehran),Orijentolog,1705077911,0,0
categorize,Category:Self-published work missing SDC copyright license,Saaremaa metsavend,1705077910,0,0
edit,Q124104414,Danil Satria,1705077912,7386,7765
categorize,Category:Media needing categories as of 12 January 2024,Saaremaa metsavend,1705077910,0,0
edit,Brecon Beacons,Kahastok,1705077912,37851,37847
log,Public holidays in Bolivia,2A02:AA14:237F:2E80:E195:CDCA:B749:BAAE,1705077913,0,0
categorize,શ�?રેણી:પ�?રમાણિત,Amvaishnav,1705077911,0,0
categorize,Category:All media needing categories as of 2024,Saaremaa metsavend,1705077910,0,0
edit,Q123843625,Danil Satria,1705077912,7200,7579
log,Public holidays in Bolivia,2A02:AA14:237F:2E80:E195:CDCA:B749:BAAE,1705077913,0,0
categorize,શ�?રેણી:ભૂલશ�?દ�?ધિ,Amvaishnav,1705077911,0,0
categorize,Category:Unassessed Musical Theatre articles,4meter4,1705077911,0,0
edit,Q51259218,Dcirovicbot,1705077912,13837,13937
edit,Q76624597,Cewbot,1705077912,36143,36478
edit,Public holidays in Bolivia,2A02:AA14:237F:2E80:E195:CDCA:B749:BAAE,1705077912,3386,2315
edit,Q93430869,KrBot,1705077913,22082,22079
edit,Q7382732,Twofivesixbot,1705077913,25282,24858
categorize,Category:Views from Giardini-Naxos,Effems,1705077911,0,0
edit,Q28517846,LiMrBot,1705077912,17859,19051
edit,Category:Brod přes Manětínský potok na západním okraji Manětína,ŠJů,1705077912,84,96
categorize,Category:Bikol Central terms with Baybayin script,Otterfolwer,1705077911,0,0
edit,Category:Ford across the Manětínský potok west of Manětín,ŠJů,1705077912,84,96
categorize,Category:Bikol Central terms with redundant script codes,Otterfolwer,1705077911,0,0
categorize,Category:Giardini-Naxos,Effems,1705077911,0,0
edit,Jerod Mayo,Sergio Skol,1705077912,22990,23012
categorize,Category:Unassessed Asia articles,PrimeBOT,1705077911,0,0
edit,Category:Brod přes Manětínský potok v Manětíně jihozápadně od zámku,ŠJů,1705077912,84,96
edit,Q124104414,Danil Satria,1705077913,7765,8842
categorize,Category:Unknown-importance Asia articles,PrimeBOT,1705077911,0,0
edit,User talk:Solaris5296,Deepfriedokra,1705077912,14060,14210
edit,Govindagupta,Kirschtaria,1705077912,8165,8193
log,File:Zaal met wandversieringen, meubilair, een wandtapijt en beelden, deels in vitrines, HA-0011889.jpg,Mr.Nostalgic,1705077912,0,0
categorize,Category:WikiProject Asia articles,PrimeBOT,1705077911,0,0
edit,เด็�?ชาย�?ับน�?�?ระสา,วณิพ�?,1705077913,18408,18837
edit,Q123094887,Dcirovicbot,1705077913,8181,8271
edit,Q76624597,Cewbot,1705077913,36478,36755
edit,Q77792147,Emijrpbot,1705077913,24991,25987
edit,Q123843625,Danil Satria,1705077913,7579,8656
log,Usuario:190.114.41.119,BlockBot-es,1705077913,0,0
edit,File:Fori 2019 (4).jpg,WikiEditor50,1705077913,6683,6689
categorize,Category:Appenine Deciduous Montane Forests Ecoregion,Z3lvs,1705077911,0,0
edit,User talk:2600:1700:A941:2C00:C581:83EC:3A6D:454B,VulpesBot,1705077913,1284,19
edit,Q93430871,KrBot,1705077913,11800,11797
edit,Agnes Elisabeth Overbeck,Agnete,1705077913,16226,16226
edit,Q124104415,Danil Satria,1705077913,7253,7632
edit,Q76624597,Cewbot,1705077913,36755,38173
edit,Q77693301,Emijrpbot,1705077913,7963,8985
categorize,Category:MahaNakhon,Siam2019,1705077912,0,0
categorize,Category:Saint Louis Station,Siam2019,1705077912,0,0
edit,Talk:Robert F. Kennedy Jr.,2600:1700:C51:6120:6995:F3E7:C8A6:197F,1705077907,54050,55009
edit,颱風眼�?�蛇,CYCcc,1705077912,10815,10815
categorize,Category:Cultural heritage monuments in Thailand,Siam2019,1705077912,0,0
categorize,Category:Fords across the Manětínský potok in Manětín (main part),ŠJů,1705077912,0,0
categorize,Category:Fords across the Manětínský potok in Manětín,ŠJů,1705077912,0,0
edit,Slovenska rukometna reprezentacija,Fraxinus,1705077913,2283,2359
edit,Q123843626,Danil Satria,1705077913,7205,7584
edit,Pol-ka Producciones,Albert Faz,1705077912,13745,13743
categorize,Category:Fords across the Manětínský potok in Manětín (main part),ŠJů,1705077912,0,0
edit,Cullenstown,Andrewmc,1705077913,561,568
categorize,Category:Fords across the Manětínský potok in Manětín,ŠJů,1705077912,0,0
edit,Q7382733,Twofivesixbot,1705077914,11976,11552
edit,Spark (ORANGE RANGE�?�アル�?ム),シ�?ッ�?,1705077914,5741,8294
edit,Panamericana Televisión,CommonsDelinker,1705077913,70526,70470
categorize,Category:Fords across the Manětínský potok in Manětín (main part),ŠJů,1705077912,0,0
categorize,Category:Fords across the Manětínský potok in Manětín,ŠJů,1705077912,0,0
edit,Q124104415,Danil Satria,1705077914,7632,8709
edit,File:CADAL01041093 紀錄彙編.djvu,SchlurcherBot,1705077914,1417,3824
edit,Talk:John Salvi,Cewbot,1705077913,5111,5128
log,Usuario:186.173.220.67,BlockBot-es,1705077914,0,0
edit,Q93430873,KrBot,1705077914,22622,22619
edit,نئورئالیسم (سینما),Taddah,1705077914,23590,23589
edit,Q123843626,Danil Satria,1705077914,7584,8661
edit,Q117429496,Solidest,1705077914,13886,13542
new,Foydalanuvchi munozarasi:Azamat Turaev,ProgrammerBot,1705077914,0,137
edit,پون سرا�?,UrduBot,1705077914,5268,5267
edit,NGC 1656,Loopjaw,1705077914,2811,2814
categorize,Category:Indian princes,Kirschtaria,1705077912,0,0
edit,Category:Buczynowe Czuby,AnRo0002,1705077914,134,144
edit,27–29 Fountain Alley,Greghenderson2006,1705077912,9829,10482
edit,Q77687377,Emijrpbot,1705077914,18578,19678
edit,Q124104416,Danil Satria,1705077914,7358,7737
edit,Talk:Tyrannosaurus,Lythronaxargestes,1705077913,21505,21936
log,Kategoria:Honorowi obywatele Sosnowca,89.70.109.74,1705077915,0,0
edit,South Carolina's 5th congressional district,DiscoA340,1705077914,43646,43639
edit,Q123843627,Danil Satria,1705077914,7220,7599
edit,Nekrolog Juli 2023,Bernhard Diener,1705077914,90431,90662
edit,Steve Young (musician),2A02:1406:61:F88A:A48D:DA64:C2A3:FFF1,1705077914,8593,8662
edit,Mikael Mogren,Jorune,1705077913,1324,2009
edit,Q93430875,KrBot,1705077915,6490,6487
edit,Pável Sánchez Flores,Isfisk,1705077915,248,267
log,File:NDL854158 織文図会 狩衣錦織物.pdf,Wmr-bot,1705077914,0,0
log,File:NDL2216431 伯剌西爾行移民�??簿 第三回 part2.pdf,Wmr-bot,1705077914,0,0
categorize,Kategorie:Monitoring:Články přeložené z enwiki,MKoala,1705077911,0,0
edit,File:Anna Sergeevna Sheremeteva.jpg,Ecummenic,1705077915,3845,3930
categorize,Kategorie:Údržba:Články bez štítku na Wikidatech,MKoala,1705077911,0,0
categorize,Kategorie:Údržba:Commonscat není na Wikidatech,MKoala,1705077911,0,0
categorize,Category:CC-Zero,Mr.Nostalgic,1705077913,0,0
edit,Q7382735,Twofivesixbot,1705077915,21187,20763
categorize,Kategorie:Monitoring:Autoritní kontrola s 0 identifikátory,MKoala,1705077911,0,0
categorize,Category:Creative Commons CC0 1.0 Universal Public Domain Dedication missing SDC copyright license,Mr.Nostalgic,1705077913,0,0
edit,Talk:INS Kozhikode (M71),PrimeBOT,1705077914,1200,1215
categorize,Kategorie:Francouzské sýry,MKoala,1705077911,0,0
categorize,Category:Uncategorized images of the Rijksmuseum,Mr.Nostalgic,1705077913,0,0
log,Usuario:181.115.138.56,BlockBot-es,1705077915,0,0
edit,Q28517846,LiMrBot,1705077914,19051,21003
edit,Q124104416,Danil Satria,1705077915,7737,8814
edit,Q76624597,Cewbot,1705077915,38173,38600
edit,Q123843627,Danil Satria,1705077915,7599,8676
edit,File:CADAL01041094 紀錄彙編.djvu,SchlurcherBot,1705077915,1417,3824
edit,Q77792799,Emijrpbot,1705077915,25800,26783
categorize,Category:Arch of Titus (Rome),WikiEditor50,1705077913,0,0
categorize,Category:Noindexed pages,Cewbot,1705077913,0,0
categorize,Category:Forums of Rome,WikiEditor50,1705077913,0,0
edit,File:LL-Q8097 (tel)-V Bhavya-క�?షా.wav,NikkiBot,1705077915,3792,7303
edit,Q51259218,Dcirovicbot,1705077915,13937,14042
edit,Saint-Martin-de-Cenilly,Thierry74,1705077915,18143,18374
edit,Q93430876,KrBot,1705077915,10878,10875
edit,Q717569,MsynBot,1705077915,12716,12696
categorize,Category:Mountains in the High Tatra Mountains in Poland,AnRo0002,1705077914,0,0
categorize,Category:Mountains in the High Tatra Mountains,AnRo0002,1705077914,0,0
edit,Q116321511,Dcirovicbot,1705077915,8394,8483
edit,Q124104417,Danil Satria,1705077915,7236,7615
edit,Q77693663,Emijrpbot,1705077915,8782,9804
edit,Emanuel F. Krüger,Eastfrisian,1705077915,2966,2964
edit,Benutzer:Brainswiffer/Honeypotologie,Anidaat,1705077915,28033,28034
edit,Category:Hotels in Zaporizhzhya,Sneeuwschaap,1705077915,127,170
edit,Q123843628,Danil Satria,1705077915,7210,7589
edit,Մասնակի�?:Haykanush Martirosyan/Ավազարկղ,Haykanush Martirosyan,1705077915,36578,36551
edit,Q123094887,Dcirovicbot,1705077916,8271,8349
edit,Pagina:Le monete di Venezia.pdf/384,Carlomorino,1705077916,2510,2538
edit,Q7382737,Twofivesixbot,1705077916,17971,17547
categorize,Category:Hotels in Zaporizhzhia Oblast,Sneeuwschaap,1705077915,0,0
edit,Q124104417,Danil Satria,1705077916,7615,8692
log,Usuario:179.52.91.196,BlockBot-es,1705077916,0,0
edit,Հեզբոլլահ,Մարի Ավետիսյան,1705077914,188347,189006
edit,File:CADAL01041095 紀錄彙編.djvu,SchlurcherBot,1705077916,1417,3826
edit,Q123843628,Danil Satria,1705077916,7589,8666
categorize,Categoría:Wikipedia:Páginas con enlaces rotos a archivos,CommonsDelinker,1705077913,0,0
edit,كذب,LinguisticMystic,1705077916,545,542
edit,Q28517846,LiMrBot,1705077916,21003,21072
edit,User:Wjemather/Dakotas Tour,Wjemather,1705077916,5488,5751
categorize,Category:Books without Wikidata item,Wmr-bot,1705077914,0,0
edit,2024 Dima Hasao Autonomous Council election,Weichan123,1705077915,6566,6615
categorize,Category:PD-Japan,Wmr-bot,1705077914,0,0
categorize,Category:Unassessed Asia articles,PrimeBOT,1705077914,0,0
categorize,Category:PD-scan (PD-Japan),Wmr-bot,1705077914,0,0
categorize,Category:Unknown-importance Asia articles,PrimeBOT,1705077914,0,0
categorize,Category:WikiProject Asia articles,PrimeBOT,1705077914,0,0
categorize,Category:Books from NDL digital collection,Wmr-bot,1705077914,0,0
categorize,Category:伯剌西爾行移民�??簿,Wmr-bot,1705077914,0,0
edit,Иброҳим И�?моилов,VASHGIRD,1705077916,2939,3364
log,File:NDL2218560 日本�?国統計年鑑 第三�??五 part2.pdf,Wmr-bot,1705077915,0,0
edit,Q124104418,Danil Satria,1705077916,7246,7625
categorize,Category:Files with no machine-readable author,Wmr-bot,1705077914,0,0
edit,Q76624597,Cewbot,1705077917,38600,40018
edit,Meinulf Barbers,Invisigoth67,1705077916,9335,9334
edit,Q77687597,Emijrpbot,1705077916,8893,10006
edit,Wikipedia:Requests for page protection/Increase,IanDBeacon,1705077916,10989,11168
edit,Q123843629,Danil Satria,1705077916,7240,7619
edit,Q7382738,Twofivesixbot,1705077917,21206,20782
edit,Q124104418,Danil Satria,1705077917,7625,8702
log,Usuario:167.56.134.217,BlockBot-es,1705077917,0,0
edit,Madame de Montespan,Johanraymond,1705077917,7225,7332
new,Foydalanuvchi munozarasi:Azamat Yamin,ProgrammerBot,1705077917,0,137
edit,Q77794132,Emijrpbot,1705077917,23902,24885
edit,File:CADAL01041096 紀錄彙編.djvu,SchlurcherBot,1705077917,1417,3824
edit,Q123843629,Danil Satria,1705077917,7619,8696
edit,Talk:Paula Vennells,Ghmyrtle,1705077916,77288,77286
new,ostarim,Jouluntähti,1705077917,0,174
edit,Q2741329,2A01:CB04:203:3200:51:8CCD:4CAE:24C,1705077917,15490,15495
edit,Q77694388,Emijrpbot,1705077917,7024,7903
edit,محاولة عيش,105.66.1.184,1705077917,16261,16333
edit,Q124257621,A. Wagner,1705077917,1652,1740
categorize,Category:Portrait paintings of sitting women with left hand resting on lap,Ecummenic,1705077915,0,0
edit,Hôtel de ville de Montrouge,Octave 444,1705077917,3404,3419
edit,Q124104419,Danil Satria,1705077917,7583,7962
new,Státní divadlo Ostrava,Harold,1705077917,0,48
edit,Oster (Stadt),Murli,1705077917,5223,9056
edit,Q41798780,DifoolBot,1705077917,7618,7980
edit,Talk:INS Karwar (M67),PrimeBOT,1705077917,1145,1193
edit,Q124257619,Diane bora,1705077917,1600,2025
edit,Q11620490,Pi bot,1705077917,4304,4407
log,Período preclásico mesoamericano,189.172.94.66,1705077918,0,0
edit,Q2741329,2A01:CB04:203:3200:51:8CCD:4CAE:24C,1705077918,15495,15510
edit,Q76624597,Cewbot,1705077918,40018,40353
edit,Q124257621,A. Wagner,1705077918,1740,1848
log,Usuario:167.60.250.149,BlockBot-es,1705077918,0,0
log,사용�?토론:Patricia Mannerheim,Patricia Mannerheim,1705077918,0,0
log,사용�?토론:Patricia Mannerheim,Patricia Mannerheim,1705077918,0,0
edit,Q116321511,Dcirovicbot,1705077918,8483,8563
edit,Anexo:Supercentenarios por continente,Dreamerpedia,1705077917,9505,15062
categorize,Categoria:Pagine SAL 75%,Carlomorino,1705077916,0,0
categorize,Categoria:Pagine SAL 25%,Carlomorino,1705077916,0,0
edit,사용�?토론:Patricia Mannerheim,Patricia Mannerheim,1705077918,3383,3483
edit,Q117704007,LennBr,1705077918,8451,8571
new,User talk:31.50.170.82,Uhai,1705077918,0,786
edit,File:CADAL01041097 紀錄彙編.djvu,SchlurcherBot,1705077918,1417,3824
edit,Q7382740,Twofivesixbot,1705077918,24320,23896
edit,Q28517846,LiMrBot,1705077918,21072,22427
log,Templat:Editnotices/Page/Pemilihan umum legislatif Indonesia 2019,Nyilvoskt,1705077918,0,0
